sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000182168,UNC5C,8633,0.3316229699310458,7.494662418035744e-12
down,ENSG00000182253,SYNM,23336,0.34554782163586967,8.423794353137079e-13
down,ENSG00000182326,C1S,716,0.7129796305129742,4.124685992788818e-64
down,ENSG00000182575,NXPH3,11248,0.3087144536507897,2.1629423572617794e-10
down,ENSG00000183023,SLC8A1,6546,0.32780584732520296,1.338794901957415e-11
down,ENSG00000183087,GAS6,2621,0.5243959260422887,5.4420196252966486e-30
down,ENSG00000183549,ACSM5,54988,0.42714363669570937,2.163815431509432e-19
down,ENSG00000183570,PCBP3,54039,0.3938968397436136,1.7521937648030856e-16
down,ENSG00000183580,FBXL7,23194,0.37075640244743796,1.2103987370085494e-14
down,ENSG00000183722,LHFPL6,10186,0.3627434346526073,4.857172473534322e-14
down,ENSG00000183801,OLFML1,283298,0.4931761064813616,3.2720183631316354e-26
down,ENSG00000184185,KCNJ12,3768,0.5101622396568607,3.2144061421905472e-28
down,ENSG00000184271,AC139768.1,5463,0.3015244148936494,5.863791798550961e-10
down,ENSG00000184371,CSF1,1435,0.6279304428547732,8.411257791747723e-46
down,ENSG00000184500,PROS1,5627,0.31914075049380936,4.8502314524148894e-11
down,ENSG00000184524,CEND1,51286,0.3500697765621274,4.0450235011211254e-13
down,ENSG00000184588,PDE4B,5142,0.613132984692576,3.539352341983622e-43
down,ENSG00000185070,FLRT2,23768,0.4040232026670388,2.4655330428501493e-17
down,ENSG00000185291,IL3RA,3563,0.4141076285400598,3.2687485769808505e-18
down,ENSG00000185483,ROR1,4919,0.31496595046625064,8.88754203880206e-11
down,ENSG00000185518,SV2B,9899,0.42204351709360416,6.348383506868598e-19
down,ENSG00000185532,PRKG1,5592,0.38050112509241,2.1189269981266976e-15
down,ENSG00000185897,FFAR3,2865,0.35819926775408717,1.0499659430497383e-13
down,ENSG00000185972,CCIN,881,0.5651447549421532,1.4920928870169933e-35
down,ENSG00000185989,RASA3,22821,0.44262888034123754,7.352728939986883e-21
down,ENSG00000186310,NAP1L3,4675,0.3264527247356256,1.6413126735706624e-11
down,ENSG00000187239,FNBP1,23048,0.30632858266729823,3.02052679889623e-10
down,ENSG00000187288,CIDEC,63924,0.34221741176161086,1.4350994153847638e-12
down,ENSG00000187955,COL14A1,7373,0.3415215119318719,1.6028058285998863e-12
down,ENSG00000188641,DPYD,1806,0.39388548647108546,1.755984558952286e-16
down,ENSG00000188778,ADRB3,155,0.3780995586382941,3.2733936275001872e-15
down,ENSG00000188783,PRELP,5549,0.37171373148601555,1.022591057433904e-14
down,ENSG00000189067,LITAF,9516,0.3136430859413892,1.0746681219382328e-10
down,ENSG00000196329,GIMAP5,55340,0.5343700835614674,2.777724072333921e-31
down,ENSG00000196368,NUDT11,55190,0.319673308701598,4.4865882128874303e-11
down,ENSG00000196628,TCF4,6925,0.30098826005140045,6.309643841242273e-10
down,ENSG00000196843,ARID5A,10865,0.5243800292679902,5.467457131279913e-30
down,ENSG00000196923,PDLIM7,9260,0.4699273450375693,1.2217528816877647e-23
down,ENSG00000196924,FLNA,2316,0.4982325452244176,8.489117435847482e-27
down,ENSG00000197043,ANXA6,309,0.6502877204217129,4.791561042760485e-50
down,ENSG00000197253,TPSB2,64499,0.4570745320494994,2.6717156301635333e-22
down,ENSG00000197406,DIO3,1735,0.3370346739490474,3.247060032152126e-12
down,ENSG00000197457,STMN3,50861,0.4029447510470165,3.0479377918900325e-17
down,ENSG00000197465,GYPE,2996,0.32838354348385074,1.2268919666388828e-11
down,ENSG00000197594,ENPP1,5167,0.307945266548938,2.4096107593883794e-10
down,ENSG00000197614,MFAP5,8076,0.5733702117436896,9.019101390366106e-37
down,ENSG00000197769,MAP1LC3C,440738,0.4707395268631859,1.0009248634516762e-23
down,ENSG00000197872,FAM49A,81553,0.3796275250866432,2.4831605572660576e-15
down,ENSG00000198467,TPM2,7169,0.5170480937357197,4.577178350806146e-29
down,ENSG00000198523,PLN,5350,0.4736000226752991,4.938704025657544e-24
down,ENSG00000198846,TOX,9760,0.4124408342518696,4.586484364671126e-18
down,ENSG00000198848,CES1,1066,0.3088597966322732,2.1191769261614199e-10
down,ENSG00000198853,RUSC2,9853,0.30648890524900163,2.953776208545313e-10
down,ENSG00000198873,GRK5,2869,0.3855532283515664,8.387878306407135e-16
down,ENSG00000198910,L1CAM,3897,0.4215387382665334,7.055004849079356e-19
down,ENSG00000203710,CR1,1378,0.6293555974206299,4.6198365777633084e-46
down,ENSG00000205364,MT1M,4499,0.5273900048260428,2.2510998791126928e-30
down,ENSG00000205403,CFI,3426,0.391262428389254,2.8866778320500314e-16
down,ENSG00000205683,DPF3,8110,0.3792629831487529,2.6527120311599234e-15
down,ENSG00000205755,CRLF2,64109,0.4223000161570647,6.016491941453721e-19
down,ENSG00000214063,TSPAN4,7106,0.6267343912339746,1.3874568546248728e-45
down,ENSG00000214548,MEG3,55384,0.35065231199214614,3.6771042917576045e-13
down,ENSG00000214575,CPEB1,64506,0.43954241280409684,1.4629953873612613e-20
down,ENSG00000231852,CYP21A2,1589,0.30091466691953067,6.373357318847431e-10
down,ENSG00000237125,HAND2-AS1,79804,0.37584548432063375,4.9075593207160054e-15
down,ENSG00000239697,TNFSF12,8742,0.41625251887679926,2.1080361211171004e-18
down,ENSG00000240694,PNMA2,10687,0.30540395040313,3.435107316826803e-10
down,ENSG00000241839,PLEKHO2,80301,0.6651812818103509,4.450348579155958e-53
down,ENSG00000250510,GPR162,27239,0.3026774729657771,5.006239468935306e-10
down,ENSG00000254838,GVINP1,387751,0.5083449710976234,5.33715110312647e-28
down,ENSG00000259207,ITGB3,3690,0.3162723905643489,7.360588755363921e-11
down,ENSG00000262655,SPON1,10418,0.3735673314982515,7.365930337098436e-15
down,ENSG00000266524,GDF10,2662,0.4154037118031759,2.508593973950837e-18
down,ENSG00000274736,CCL23,6368,0.6523024955306336,1.9067608557403884e-50
