CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.E9.A1R4.01A.21R.A14D.07	0	0.006	0.452	0.086	0.071	0.086	0.224	0.348	0.521	0.035	0.39	0.136	0.065	0.019	0.123	0.143	0.1	0.185	0.29	0.312	0.184	0.057	0.172	0.237	0.74
TCGA.E9.A1R5.01A.11R.A14M.07	0	0.095	0.322	0.038	0.021	0.108	0.144	0.202	0.383	0.198	0.151	0.067	0.053	0.086	0.11	0.12	0.073	0.248	0.24	0.184	0.248	0.053	0.108	0.166	0.633
TCGA.E9.A1R6.01A.11R.A14D.07	0	0.083	0.354	0.022	0.074	0.118	0.214	0.168	0.46	0.095	0.176	0	0.038	0	0.157	0.127	0.08	0.248	0.287	0.234	0.263	0.05	0.111	0.175	0.695
TCGA.E9.A1R7.01A.11R.A14M.07	0	0.089	0.328	0	0.023	0.092	0.102	0.193	0.562	0.127	0.194	0.085	0.042	0.047	0.279	0.065	0.116	0.211	0.109	0.242	0.262	0.062	0.069	0.209	0.585
TCGA.E9.A1R7.11A.42R.A14M.07	0	0	0.437	0.033	0	0.028	0.09	0.192	0.549	0.105	0.327	0.122	0	0.164	0.184	0.187	0.111	0.254	0.241	0.368	0.214	0.096	0.115	0.156	0.75
TCGA.E9.A1RA.01A.11R.A14D.07	0	0.037	0.407	0.039	0.023	0.064	0.154	0.213	0.405	0.117	0.403	0.104	0.043	0.063	0.182	0.098	0.118	0.194	0.194	0.216	0.173	0.131	0.181	0.243	0.645
TCGA.E9.A1RB.01A.11R.A157.07	0	0.057	0.359	0.065	0.036	0.081	0.172	0.165	0.526	0.122	0.16	0.035	0.053	0.054	0.146	0.166	0.078	0.304	0.282	0.156	0.217	0.097	0.102	0.186	0.68
TCGA.E9.A1RB.11A.33R.A157.07	0	0.017	0.46	0.043	0	0.043	0.109	0.191	0.529	0.118	0.438	0.162	0	0.159	0.195	0.059	0.101	0.196	0.157	0.342	0.246	0.125	0.161	0.21	0.671
TCGA.E9.A1RC.01A.11R.A157.07	0	0.107	0.248	0.002	0.121	0	0	0.103	0.292	0.187	0.074	0.081	0	0.012	0.148	0.167	0.114	0.257	0.267	0.069	0.304	0.003	0.086	0.104	0.623
TCGA.E9.A1RC.11A.33R.A157.07	0	0.024	0.482	0.07	0	0.024	0.063	0.213	0.409	0.095	0.285	0.049	0	0.222	0.179	0.126	0.065	0.231	0.223	0.383	0.244	0.15	0.115	0.15	0.7
TCGA.E9.A1RD.01A.11R.A157.07	0	0.092	0.378	0	0.055	0.101	0.133	0.158	0.489	0.155	0.143	0.015	0.053	0.026	0.196	0.109	0.077	0.237	0.275	0.263	0.23	0.131	0.106	0.174	0.67
TCGA.E9.A1RD.11A.33R.A157.07	0	0.031	0.459	0.04	0	0.026	0.08	0.234	0.542	0.125	0.342	0.097	0.025	0.124	0.195	0.166	0.107	0.256	0.207	0.353	0.2	0.136	0.141	0.17	0.729
TCGA.E9.A1RE.01A.11R.A157.07	0	0.073	0.33	0	0.04	0.093	0.146	0.216	0.56	0.147	0.31	0.119	0.038	0.065	0.242	0.06	0.1	0.207	0.143	0.224	0.227	0.056	0.125	0.216	0.593
TCGA.E9.A1RF.01A.11R.A157.07	0	0.05	0.518	0.093	0.024	0.073	0.194	0.343	0.397	0.127	0.39	0.109	0.052	0.019	0.111	0.186	0.078	0.213	0.293	0.285	0.17	0.121	0.134	0.229	0.724
TCGA.E9.A1RF.11A.32R.A157.07	0	0.014	0.442	0.068	0	0.059	0.123	0.218	0.409	0.079	0.359	0.107	0.024	0.183	0.156	0.228	0.071	0.258	0.237	0.282	0.235	0.101	0.122	0.139	0.716
TCGA.E9.A1RG.01A.11R.A14D.07	0	0.054	0.434	0.087	0.03	0.029	0.131	0.281	0.41	0.101	0.392	0.069	0.022	0.015	0.176	0.158	0.111	0.193	0.292	0.261	0.187	0.113	0.152	0.266	0.738
TCGA.E9.A1RH.01A.21R.A169.07	0	0.094	0.316	0.108	0	0.11	0.139	0.274	0.263	0.195	0.091	0.027	0.015	0.102	0.112	0.223	0.125	0.264	0.272	0.093	0.239	0.032	0	0.078	0.59
TCGA.E9.A1RH.11A.34R.A169.07	0	0.036	0.42	0.036	0	0.098	0.127	0.204	0.525	0.123	0.253	0.064	0.03	0.157	0.192	0.141	0.086	0.239	0.199	0.361	0.216	0.088	0.141	0.145	0.697
TCGA.E9.A1RI.01A.11R.A169.07	0	0.082	0.385	0.019	0.055	0.091	0.188	0.193	0.549	0.159	0.32	0.088	0.055	0.013	0.135	0.114	0.071	0.218	0.269	0.237	0.173	0.08	0.169	0.195	0.659
TCGA.E9.A1RI.11A.41R.A169.07	0	0.016	0.431	0.049	0	0.037	0.101	0.19	0.501	0.102	0.275	0.066	0	0.155	0.184	0.148	0.104	0.211	0.198	0.308	0.244	0.108	0.076	0.149	0.655
TCGA.E9.A226.01A.21R.A157.07	0	0.123	0.332	0.061	0	0.073	0.16	0.184	0.296	0.15	0.158	0.071	0	0.038	0.13	0.144	0.093	0.267	0.284	0.082	0.228	0.052	0.017	0.107	0.557
TCGA.E9.A227.01A.11R.A157.07	0	0.036	0.485	0.063	0.018	0.067	0.114	0.236	0.426	0.144	0.461	0.147	0.05	0.07	0.158	0.184	0.028	0.186	0.198	0.326	0.149	0.196	0.178	0.251	0.683
TCGA.E9.A228.01A.31R.A157.07	0	0.133	0.322	0.053	0.086	0.004	0.025	0.167	0.488	0.082	0.149	0.037	0.005	0	0.239	0.234	0.126	0.302	0.313	0.185	0.243	0.047	0.071	0.145	0.738
TCGA.E9.A229.01A.31R.A157.07	0	0.085	0.385	0.035	0.064	0.09	0.209	0.216	0.501	0.108	0.334	0.117	0.044	0	0.245	0.125	0.082	0.242	0.315	0.246	0.189	0.049	0.141	0.2	0.702
TCGA.E9.A22A.01A.11R.A157.07	0	0.064	0.5	0.108	0.022	0.058	0.211	0.29	0.432	0.068	0.444	0.133	0.026	0.017	0.202	0.132	0.069	0.159	0.271	0.352	0.167	0.107	0.14	0.234	0.694
TCGA.E9.A22B.01A.11R.A157.07	0	0.097	0.419	0.036	0.027	0.047	0.136	0.169	0.44	0.173	0.299	0.085	0.05	0.019	0.236	0.164	0.044	0.233	0.281	0.228	0.191	0.098	0.1	0.176	0.646
TCGA.E9.A22D.01A.11R.A157.07	0	0.059	0.534	0.166	0.028	0.056	0.213	0.373	0.476	0.031	0.44	0.112	0.012	0	0.21	0.107	0.115	0.136	0.229	0.419	0.096	0.143	0.12	0.356	0.719
TCGA.E9.A22E.01A.11R.A157.07	0	0.105	0.481	0.052	0.028	0.112	0.195	0.25	0.494	0.096	0.362	0.064	0.043	0.003	0.203	0.126	0.072	0.182	0.236	0.337	0.132	0.136	0.118	0.278	0.675
TCGA.E9.A22G.01A.11R.A157.07	0	0.067	0.385	0.049	0.008	0.145	0.205	0.217	0.616	0.033	0.291	0.055	0.037	0	0.18	0.215	0.099	0.194	0.158	0.252	0.222	0.094	0.147	0.209	0.682
TCGA.E9.A22H.01A.11R.A157.07	0	0.08	0.428	0.06	0.04	0.088	0.176	0.271	0.419	0.126	0.255	0.089	0.043	0.034	0.218	0.107	0.099	0.194	0.221	0.292	0.213	0.126	0.114	0.22	0.665
TCGA.E9.A243.01A.21R.A169.07	0	0	0.498	0.145	0.085	0.077	0.271	0.35	0.477	0.048	0.453	0.13	0	0.037	0.196	0.119	0.145	0.186	0.245	0.377	0.122	0.094	0.151	0.248	0.726
TCGA.E9.A244.01A.11R.A169.07	0	0.012	0.394	0.035	0.042	0.074	0.128	0.218	0.573	0.087	0.358	0.072	0.044	0.03	0.171	0.165	0.115	0.208	0.213	0.267	0.215	0.087	0.187	0.189	0.71
TCGA.E9.A245.01A.22R.A16F.07	0	0.069	0.275	0.04	0	0.113	0.123	0.198	0.481	0.156	0.218	0	0.082	0.057	0.204	0.085	0.085	0.182	0.214	0.264	0.251	0.08	0.173	0.155	0.642
TCGA.E9.A247.01A.11R.A169.07	0	0.074	0.334	0.054	0.008	0.043	0.071	0.232	0.545	0.113	0.199	0.053	0.101	0.018	0.165	0.137	0.129	0.195	0.21	0.263	0.237	0.041	0.163	0.183	0.691
TCGA.E9.A248.01A.11R.A169.07	0	0	0.519	0.125	0.121	0.074	0.23	0.359	0.434	0.076	0.47	0.148	0.019	0.01	0.102	0.122	0.169	0.137	0.184	0.355	0.131	0.129	0.152	0.275	0.695
TCGA.E9.A249.01A.11R.A169.07	0	0.049	0.408	0.074	0.019	0.08	0.14	0.234	0.43	0.114	0.296	0.084	0.082	0	0.158	0.141	0.093	0.211	0.236	0.162	0.204	0.128	0.174	0.193	0.644
TCGA.E9.A24A.01A.11R.A169.07	0	0.062	0.372	0.051	0.027	0.104	0.158	0.229	0.525	0.148	0.215	0.067	0.068	0.03	0.217	0.111	0.029	0.251	0.338	0.262	0.201	0.05	0.197	0.134	0.694
TCGA.E9.A295.01A.11R.A16F.07	0	0.124	0.388	0	0.014	0.042	0.119	0.226	0.478	0.196	0.373	0.087	0.034	0.127	0.248	0.13	0.048	0.169	0.13	0.302	0.194	0.075	0.124	0.259	0.617
TCGA.E9.A2JS.01A.11R.A180.07	0	0.063	0.397	0.07	0.075	0.104	0.153	0.214	0.491	0.143	0.193	0	0.072	0.001	0.152	0.122	0.068	0.26	0.298	0.241	0.229	0.093	0.12	0.178	0.691
TCGA.E9.A2JT.01A.22R.A18M.07	0	0.015	0.475	0.139	0.129	0.087	0.226	0.309	0.455	0.012	0.5	0.151	0	0.03	0.16	0.035	0.333	0.011	0.03	0.397	0.048	0.104	0.253	0.333	0.656
TCGA.E9.A3HO.01A.11R.A213.07	0	0.076	0.44	0.051	0.022	0.066	0.195	0.268	0.38	0.069	0.454	0.156	0.061	0	0.188	0.098	0.099	0.134	0.153	0.256	0.178	0.138	0.192	0.303	0.644
TCGA.E9.A3Q9.01A.11R.A21T.07	0	0.037	0.441	0.084	0	0.057	0.076	0.227	0.336	0.14	0.382	0.084	0.032	0.101	0.231	0.109	0.072	0.164	0.283	0.24	0.203	0.121	0.173	0.208	0.662
TCGA.E9.A3QA.01A.61R.A22K.07	0	0	0.514	0.14	0.065	0.105	0.237	0.357	0.507	0.004	0.47	0.085	0.001	0.05	0.144	0.183	0.167	0.207	0.239	0.376	0.147	0.077	0.154	0.278	0.798
TCGA.E9.A3X8.01A.31R.A22U.07	0	0.046	0.535	0.091	0	0.047	0.029	0.308	0.475	0.089	0.481	0.018	0.034	0.166	0.202	0.064	0.088	0.128	0.181	0.438	0.122	0.168	0.174	0.338	0.699
TCGA.E9.A54X.01A.11R.A266.07	0.008	0.116	0.129	0	0.108	0.036	0	0.058	0.324	0.158	0.118	0.029	0.002	0	0.008	0.082	0.105	0.225	0.193	0.106	0.288	0.029	0.123	0.073	0.545
TCGA.E9.A54Y.01A.11R.A466.07	0	0.061	0.264	0.042	0	0.104	0.121	0.106	0.379	0.137	0.177	0.031	0.057	0.032	0.22	0.095	0.197	0.242	0.251	0.241	0.243	0.087	0.129	0.246	0.749
TCGA.E9.A5FK.01A.11R.A27Q.07	0	0	0.519	0.134	0.009	0.037	0.077	0.331	0.448	0.106	0.539	0.124	0.011	0.043	0.199	0.095	0.155	0.099	0.151	0.428	0.094	0.169	0.209	0.332	0.712
TCGA.E9.A5FL.01A.11R.A27Q.07	0	0.041	0.397	0.074	0.054	0.039	0.076	0.188	0.589	0.053	0.245	0.019	0.01	0.105	0.205	0.248	0.123	0.261	0.248	0.327	0.186	0.06	0.159	0.165	0.783
TCGA.E9.A5UO.01A.11R.A28M.07	0	0.069	0.205	0.042	0.112	0	0	0.099	0.267	0.146	0.039	0.045	0	0.056	0.095	0.031	0.096	0.246	0.182	0.197	0.281	0.061	0.119	0.043	0.544
TCGA.E9.A5UP.01A.11R.A28M.07	0	0.013	0.379	0.104	0.07	0.128	0.13	0.151	0.282	0.162	0.155	0	0.031	0	0.09	0.205	0.084	0.289	0.349	0.109	0.317	0.061	0.085	0.133	0.715
TCGA.E9.A6HE.01A.11R.A31O.07	0	0.018	0.466	0.09	0.041	0.037	0.037	0.249	0.531	0.112	0.395	0	0.026	0.085	0.151	0.152	0.069	0.242	0.32	0.302	0.188	0.132	0.126	0.226	0.74
TCGA.EW.A1IW.01A.11R.A13Q.07	0	0.119	0.387	0.058	0.045	0.081	0.167	0.211	0.518	0.15	0.45	0.139	0	0	0.136	0.13	0.104	0.168	0.206	0.299	0.179	0.082	0.166	0.214	0.668
TCGA.EW.A1IX.01A.12R.A144.07	0	0.024	0.325	0.055	0.037	0.077	0.198	0.142	0.455	0.128	0.402	0.058	0.027	0.056	0.265	0.141	0.067	0.226	0.244	0.241	0.199	0.098	0.193	0.158	0.669
TCGA.EW.A1IY.01A.11R.A13Q.07	0	0.059	0.476	0.125	0.038	0.097	0.227	0.357	0.483	0.078	0.426	0.156	0.014	0.01	0.144	0.188	0.093	0.121	0.174	0.34	0.111	0.136	0.158	0.216	0.638
TCGA.EW.A1IZ.01A.11R.A13Q.07	0	0.015	0.543	0.19	0.034	0.089	0.215	0.31	0.426	0	0.5	0.135	0.007	0.012	0.135	0.082	0.148	0.067	0.151	0.397	0.105	0.19	0.135	0.361	0.659
TCGA.EW.A1J1.01A.11R.A13Q.07	0	0	0.437	0.098	0.036	0.131	0.167	0.303	0.514	0.076	0.363	0.141	0.062	0	0.167	0.123	0.105	0.17	0.229	0.323	0.153	0.099	0.131	0.243	0.673
TCGA.EW.A1J2.01A.21R.A13Q.07	0	0.046	0.438	0.051	0.055	0.063	0.161	0.207	0.522	0.121	0.398	0.131	0.021	0.075	0.162	0.17	0.048	0.223	0.266	0.307	0.163	0.099	0.19	0.184	0.707
TCGA.EW.A1J3.01A.11R.A13Q.07	0	0.091	0.321	0.006	0.013	0.089	0.164	0.152	0.41	0.156	0.366	0.079	0.042	0.048	0.236	0.149	0.079	0.22	0.268	0.173	0.207	0.108	0.171	0.158	0.65
TCGA.EW.A1J5.01A.11R.A13Q.07	0	0.035	0.463	0.105	0.068	0.112	0.205	0.341	0.394	0.11	0.436	0.148	0.038	0	0.077	0.113	0.095	0.187	0.265	0.304	0.154	0.099	0.201	0.251	0.715
TCGA.EW.A1J6.01A.11R.A13Q.07	0	0.046	0.423	0.118	0.023	0.044	0.162	0.3	0.52	0.056	0.424	0.09	0.06	0	0.204	0.14	0.138	0.141	0.234	0.339	0.177	0.094	0.181	0.231	0.72
TCGA.EW.A1OV.01A.11R.A144.07	0	0.046	0.497	0.136	0.096	0.075	0.197	0.352	0.43	0	0.494	0.162	0	0.026	0.112	0.095	0.181	0.119	0.195	0.347	0.138	0.14	0.175	0.312	0.711
TCGA.EW.A1OW.01A.21R.A144.07	0	0.027	0.415	0.1	0.015	0.086	0.183	0.269	0.583	0.056	0.28	0.04	0.049	0.084	0.177	0.197	0.094	0.23	0.228	0.248	0.183	0.082	0.143	0.169	0.68
TCGA.EW.A1OX.01A.11R.A144.07	0	0.089	0.258	0	0.113	0	0	0.129	0.289	0.167	0.039	0.069	0	0.003	0.208	0.12	0.111	0.198	0.183	0.18	0.288	0.026	0.078	0.085	0.566
TCGA.EW.A1OY.01A.11R.A144.07	0	0.069	0.376	0.059	0.053	0.071	0.119	0.214	0.539	0.148	0.302	0.075	0.057	0	0.178	0.13	0.096	0.242	0.252	0.242	0.213	0.069	0.113	0.207	0.681
TCGA.EW.A1OZ.01A.11R.A144.07	0	0.079	0.368	0.054	0.066	0.061	0.115	0.233	0.326	0.101	0.352	0.107	0.007	0.088	0.183	0.208	0.085	0.257	0.326	0.093	0.194	0.069	0.163	0.191	0.691
TCGA.EW.A1P0.01A.11R.A144.07	0	0.094	0.385	0.021	0.05	0.115	0.199	0.224	0.379	0.142	0.419	0.113	0.055	0	0.06	0.167	0.063	0.202	0.251	0.186	0.193	0.096	0.177	0.254	0.68
TCGA.EW.A1P1.01A.31R.A14D.07	0	0.03	0.449	0.089	0.032	0.056	0.144	0.21	0.449	0.121	0.503	0.131	0.009	0.094	0.189	0.159	0.055	0.222	0.253	0.331	0.152	0.113	0.206	0.209	0.723
TCGA.EW.A1P3.01A.11R.A144.07	0	0.084	0.367	0.061	0.004	0.049	0.038	0.202	0.541	0.129	0.406	0.051	0.028	0.042	0.227	0.082	0.068	0.166	0.199	0.301	0.21	0.103	0.202	0.205	0.653
TCGA.EW.A1P4.01A.21R.A144.07	0	0	0.511	0.166	0	0.086	0.209	0.351	0.46	0.092	0.426	0.087	0.038	0.061	0.163	0.168	0.098	0.213	0.212	0.355	0.171	0.089	0.135	0.261	0.735
TCGA.EW.A1P5.01A.11R.A144.07	0	0.056	0.424	0.07	0.022	0.071	0.26	0.252	0.498	0.095	0.252	0.034	0.041	0.035	0.175	0.119	0.048	0.245	0.333	0.341	0.198	0.049	0.147	0.193	0.74
TCGA.EW.A1P6.01A.11R.A144.07	0	0.093	0.373	0.04	0.06	0.099	0.12	0.172	0.537	0.164	0.249	0.093	0.069	0.023	0.099	0.111	0.116	0.224	0.233	0.261	0.23	0.05	0.123	0.192	0.679
TCGA.EW.A1P7.01A.21R.A144.07	0	0.042	0.452	0.105	0.091	0.046	0.2	0.313	0.532	0.011	0.537	0.146	0	0.037	0.171	0.092	0.25	0.115	0.111	0.377	0.069	0.104	0.221	0.284	0.693
TCGA.EW.A1P8.01A.11R.A144.07	0	0.016	0.39	0.044	0.05	0.09	0.203	0.221	0.536	0.09	0.342	0.025	0.021	0.086	0.177	0.228	0.114	0.25	0.376	0.203	0.208	0.062	0.124	0.222	0.786
TCGA.EW.A1PA.01A.11R.A144.07	0	0.08	0.419	0.037	0.062	0.069	0.168	0.206	0.476	0.138	0.358	0.13	0.018	0	0.254	0.093	0.118	0.169	0.15	0.283	0.182	0.094	0.188	0.207	0.633
TCGA.EW.A1PB.01A.11R.A144.07	0	0	0.545	0.19	0	0.044	0.105	0.396	0.49	0.084	0.441	0.079	0.036	0.091	0.095	0.245	0.145	0.196	0.343	0.408	0.179	0.075	0.094	0.255	0.85
TCGA.EW.A1PC.01B.11R.A21T.07	0	0.16	0.231	0.074	0	0.085	0.137	0.153	0.376	0.206	0.141	0	0.029	0.016	0.135	0.166	0.103	0.21	0.246	0.142	0.244	0.046	0.085	0.153	0.614
TCGA.EW.A1PD.01A.11R.A144.07	0	0.113	0.413	0.067	0.089	0.069	0.085	0.113	0.362	0.104	0.183	0.027	0.01	0.121	0.162	0.163	0.09	0.268	0.253	0.168	0.216	0.09	0.133	0.155	0.659
TCGA.EW.A1PE.01A.11R.A144.07	0	0.033	0.472	0.093	0.039	0.054	0.18	0.309	0.475	0.129	0.373	0.088	0.03	0.105	0.163	0.116	0.081	0.247	0.297	0.327	0.164	0.135	0.157	0.216	0.731
TCGA.EW.A1PF.01A.11R.A144.07	0	0.08	0.399	0.045	0.07	0.069	0.181	0.169	0.495	0.129	0.4	0.131	0.009	0.054	0.199	0.11	0.106	0.219	0.241	0.28	0.174	0.082	0.177	0.195	0.684
TCGA.EW.A1PG.01A.11R.A144.07	0	0.068	0.345	0.03	0	0.105	0.125	0.219	0.495	0.187	0.262	0.072	0.022	0.103	0.144	0.132	0.057	0.205	0.199	0.288	0.219	0.074	0.137	0.134	0.625
TCGA.EW.A1PH.01A.11R.A14M.07	0	0.071	0.463	0.07	0.02	0.078	0.198	0.268	0.565	0.09	0.248	0.09	0.066	0.005	0.13	0.142	0.111	0.139	0.166	0.337	0.189	0.129	0.157	0.179	0.647
TCGA.EW.A2FR.01A.11R.A21T.07	0	0.082	0.443	0.081	0.058	0.1	0.21	0.197	0.388	0.124	0.346	0.071	0.047	0.018	0.165	0.148	0.09	0.263	0.266	0.194	0.173	0.079	0.131	0.187	0.661
TCGA.EW.A2FS.01A.11R.A17B.07	0	0.054	0.447	0.07	0.036	0.018	0.087	0.266	0.534	0.055	0.526	0.123	0.035	0.045	0.262	0.099	0.149	0.139	0.109	0.395	0.143	0.1	0.179	0.227	0.656
TCGA.EW.A2FV.01A.11R.A17B.07	0	0.06	0.447	0.086	0.029	0.059	0.164	0.288	0.422	0.083	0.489	0.159	0.04	0	0.169	0.164	0.079	0.168	0.234	0.26	0.164	0.113	0.162	0.223	0.663
TCGA.EW.A2FW.01A.11R.A17B.07	0	0.076	0.388	0.029	0.04	0.054	0.046	0.194	0.531	0.113	0.302	0.067	0.052	0	0.257	0.119	0.063	0.237	0.215	0.283	0.229	0.091	0.111	0.199	0.663
TCGA.EW.A3E8.01B.11R.A24H.07	0	0.062	0.431	0.089	0.032	0.054	0.167	0.305	0.445	0.107	0.513	0.158	0.019	0.028	0.241	0.084	0.118	0.132	0.187	0.362	0.117	0.109	0.168	0.281	0.66
TCGA.EW.A3U0.01A.11R.A22K.07	0	0.018	0.521	0.148	0.075	0.083	0.211	0.315	0.471	0.031	0.521	0.102	0.002	0.005	0.14	0.128	0.186	0.186	0.24	0.368	0.114	0.118	0.177	0.299	0.774
TCGA.EW.A423.01A.11R.A24H.07	0	0.061	0.489	0.082	0.017	0.037	0.08	0.256	0.434	0.117	0.379	0.058	0.064	0.022	0.16	0.116	0.09	0.206	0.287	0.323	0.197	0.138	0.145	0.271	0.745
TCGA.EW.A424.01A.11R.A24H.07	0	0.122	0.306	0.041	0	0.028	0.025	0.177	0.434	0.154	0.257	0.011	0.022	0.12	0.21	0.042	0.072	0.211	0.145	0.265	0.25	0.069	0.154	0.155	0.59
TCGA.EW.A6S9.01A.22R.A33J.07	0	0.103	0.342	0.012	0.086	0.091	0.154	0.215	0.379	0.136	0.218	0.066	0.044	0.081	0.126	0.132	0.112	0.241	0.284	0.157	0.203	0.06	0.141	0.131	0.639
TCGA.EW.A6SA.01A.21R.A32P.07	0	0.146	0.291	0	0.018	0.008	0.004	0.06	0.492	0.1	0.188	0.041	0	0.033	0.18	0.049	0.112	0.246	0.109	0.172	0.285	0.09	0.097	0.191	0.574
TCGA.EW.A6SB.01A.12R.A32P.07	0	0	0.526	0.202	0.08	0.072	0.106	0.386	0.536	0	0.521	0.046	0.054	0.041	0.123	0.175	0.222	0.198	0.157	0.347	0.157	0.111	0.131	0.342	0.788
TCGA.EW.A6SC.01A.12R.A32P.07	0	0.061	0.38	0.035	0.056	0.048	0.123	0.13	0.525	0.128	0.47	0.109	0.018	0.097	0.19	0.145	0.064	0.215	0.247	0.251	0.18	0.095	0.166	0.183	0.661
TCGA.EW.A6SD.01A.12R.A33J.07	0	0	0.478	0.12	0.072	0.147	0.186	0.335	0.371	0.12	0.359	0.14	0.042	0.089	0.126	0.134	0.109	0.224	0.25	0.235	0.209	0.051	0.111	0.246	0.692
TCGA.GI.A2C8.01A.11R.A16F.07	0	0.082	0.407	0.053	0.034	0.086	0.156	0.165	0.433	0.189	0.327	0.055	0.033	0.057	0.207	0.122	0.06	0.233	0.331	0.215	0.2	0.084	0.157	0.147	0.668
TCGA.GI.A2C8.11A.22R.A16F.07	0	0.028	0.399	0	0	0	0	0.2	0.359	0.182	0.351	0.053	0	0.139	0.278	0.043	0.005	0.197	0.107	0.295	0.248	0.065	0.099	0.117	0.507
TCGA.GI.A2C9.01A.11R.A21T.07	0	0.03	0.359	0.11	0.058	0.089	0.157	0.177	0.495	0.152	0.195	0	0.037	0.058	0.15	0.234	0.086	0.273	0.283	0.202	0.226	0.053	0.089	0.142	0.699
TCGA.GI.A2C9.11A.22R.A21T.07	0	0.038	0.419	0.078	0.016	0.053	0.126	0.16	0.465	0.148	0.495	0.081	0.003	0.105	0.182	0.127	0.075	0.189	0.187	0.401	0.172	0.094	0.19	0.139	0.675
TCGA.GM.A2D9.01A.11R.A18M.07	0	0.079	0.363	0.035	0	0.052	0.105	0.178	0.512	0.137	0.371	0.037	0.043	0.107	0.262	0.099	0.058	0.186	0.211	0.262	0.188	0.111	0.14	0.231	0.626
TCGA.GM.A2DA.01A.11R.A18M.07	0	0.074	0.491	0.078	0.012	0	0.153	0.301	0.44	0.082	0.571	0.134	0.03	0.043	0.195	0.084	0.073	0.154	0.178	0.374	0.139	0.135	0.209	0.264	0.673
TCGA.GM.A2DB.01A.31R.A18M.07	0	0.019	0.481	0.086	0.019	0.075	0.115	0.25	0.491	0.06	0.444	0.15	0.038	0	0.198	0.149	0.188	0.174	0.125	0.324	0.14	0.157	0.162	0.262	0.694
TCGA.GM.A2DC.01A.11R.A18M.07	0	0.059	0.426	0.058	0.026	0.076	0.171	0.189	0.397	0.12	0.333	0.05	0.074	0	0.235	0.102	0.082	0.212	0.192	0.261	0.207	0.088	0.151	0.216	0.649
TCGA.GM.A2DD.01A.11R.A180.07	0	0.036	0.493	0.105	0.038	0.086	0.19	0.29	0.434	0.08	0.516	0.137	0	0.027	0.188	0.167	0.111	0.159	0.233	0.334	0.115	0.151	0.183	0.288	0.724
TCGA.GM.A2DF.01A.11R.A180.07	0	0.036	0.465	0.072	0.064	0.118	0.131	0.236	0.558	0.071	0.481	0.084	0.003	0.071	0.194	0.149	0.162	0.176	0.239	0.334	0.125	0.079	0.19	0.278	0.753
TCGA.GM.A2DH.01A.11R.A180.07	0	0.063	0.491	0.094	0.065	0.1	0.244	0.323	0.367	0.059	0.479	0.14	0.019	0.025	0.181	0.127	0.129	0.119	0.142	0.288	0.127	0.133	0.169	0.284	0.631
TCGA.GM.A2DI.01A.31R.A18M.07	0	0.039	0.509	0.103	0.099	0.097	0.237	0.258	0.443	0.094	0.528	0.142	0	0	0.149	0.112	0.112	0.145	0.18	0.371	0.105	0.151	0.198	0.315	0.701
TCGA.GM.A2DK.01A.21R.A180.07	0	0.072	0.446	0.068	0.024	0.064	0.098	0.19	0.547	0.09	0.444	0.072	0.02	0.068	0.224	0.169	0.075	0.248	0.243	0.337	0.169	0.114	0.165	0.172	0.719
TCGA.GM.A2DL.01A.11R.A18M.07	0	0.089	0.351	0.075	0.042	0.095	0.171	0.186	0.388	0.106	0.32	0.05	0.046	0.094	0.166	0.233	0.063	0.273	0.337	0.153	0.197	0.043	0.142	0.138	0.7
TCGA.GM.A2DM.01A.11R.A180.07	0	0	0.413	0.065	0.076	0.105	0.142	0.167	0.563	0.104	0.207	0.004	0.032	0	0.161	0.199	0.053	0.276	0.345	0.281	0.245	0.064	0.098	0.176	0.763
TCGA.GM.A2DN.01A.11R.A180.07	0	0.04	0.489	0.121	0.051	0.081	0.173	0.336	0.502	0.102	0.473	0.146	0.026	0	0.154	0.148	0.084	0.143	0.159	0.346	0.128	0.122	0.165	0.286	0.665
TCGA.GM.A2DO.01A.11R.A18M.07	0	0.03	0.517	0.147	0.031	0.052	0.193	0.33	0.457	0.03	0.54	0.136	0	0	0.182	0.081	0.289	0.034	0.058	0.397	0.056	0.139	0.237	0.331	0.675
TCGA.GM.A3NW.01A.21R.A22K.07	0	0.066	0.382	0.04	0.015	0.066	0.092	0.201	0.521	0.128	0.448	0.114	0.006	0.096	0.174	0.09	0.087	0.137	0.153	0.261	0.197	0.169	0.154	0.222	0.593
TCGA.GM.A3NY.01A.11R.A21T.07	0	0.087	0.395	0.053	0.002	0.042	0.077	0.169	0.519	0.134	0.441	0.071	0.032	0.109	0.234	0.05	0.043	0.195	0.137	0.336	0.183	0.132	0.172	0.208	0.604
TCGA.GM.A3XG.01A.31R.A24H.07	0	0.099	0.294	0.023	0	0.003	0	0.181	0.541	0.15	0.315	0	0.014	0.177	0.266	0.06	0.048	0.183	0.055	0.233	0.22	0.131	0.163	0.185	0.522
TCGA.GM.A3XL.01A.11R.A22U.07	0	0	0.531	0.159	0	0.055	0.197	0.39	0.502	0.117	0.448	0.052	0.044	0	0.174	0.211	0.11	0.199	0.224	0.341	0.145	0.114	0.112	0.283	0.74
